medidor_iot,fecha_instalacion,fecha_desinstalacion,estado,tipo_medidor_id
E8:D8:C2:F6:FF:B2,2018-06-17,,Operativo,4
47:EC:D7:C1:6E:EF,2016-04-16,,Operativo,2
EA:ED:2C:C3:4F:14,2025-07-03,,Operativo,3
8F:95:AF:74:6C:32,2021-03-03,,Operativo,4
AB:6D:FE:F5:78:93,2024-06-16,,Operativo,3
2D:77:E9:1C:F1:58,2017-03-25,,Nuevo,2
EA:26:44:22:58:09,2023-07-20,,Operativo,3
12:1E:1C:6C:F5:58,2020-02-12,,Operativo,4
E5:13:0E:7A:A3:9E,2021-04-19,,Operativo,4
10:6A:3B:C7:A5:D0,2024-10-30,,Operativo,4
0C:B1:19:37:A6:54,2022-06-20,,Operativo,3
E6:EE:FD:FE:58:B9,2016-12-30,,Nuevo,1
83:93:4B:8F:5A:CA,2014-06-26,,Mantenimiento,2
E2:48:23:22:81:1C,2016-07-13,,Operativo,4
66:79:05:92:55:B5,2015-10-18,,Operativo,4
F5:EE:85:1F:B0:C8,2020-08-28,,Dañado,3
4C:61:57:C4:98:D0,2022-03-09,,Operativo,5
54:86:BB:AC:99:E9,2026-04-11,,Operativo,1
7E:50:D7:31:A8:E6,2020-02-28,,Operativo,5
2D:C8:9E:0B:A2:16,2019-08-05,,Operativo,2
1F:77:96:DE:67:AC,2015-07-23,,Operativo,5
93:4E:2D:9E:FC:BA,2018-07-31,,Operativo,5
B9:28:08:B5:FE:80,2018-12-09,,Nuevo,3
CF:79:CE:D8:96:D7,2022-01-05,,Operativo,1
E9:D1:52:26:BC:63,2018-04-26,,Nuevo,4
2D:1B:F7:F7:3C:5C,2024-01-12,,Operativo,2
B7:26:CE:48:EE:C2,2025-06-14,,Operativo,4
79:B1:74:26:3D:91,2021-04-24,,Operativo,1
14:43:D6:19:AD:1E,2026-05-10,,Operativo,1
05:4C:CF:06:0E:D2,2021-04-29,,Operativo,2
1F:FC:84:5B:4F:CA,2019-12-09,,Operativo,5
87:88:A5:67:BB:03,2015-07-15,,Operativo,1
69:31:7C:04:48:4B,2018-07-14,,Operativo,5
72:48:F1:49:68:A9,2016-09-27,,Mantenimiento,5
F5:A5:2A:30:CF:D3,2022-05-21,,Operativo,3
8B:72:FA:B4:69:34,2022-12-01,,Operativo,3
E4:4C:D7:B8:46:D4,2019-01-30,,Nuevo,2
54:5F:2D:A8:B5:E7,2021-08-06,,Operativo,4
D0:61:F3:01:02:06,2021-02-21,,Operativo,4
C3:E5:8E:1B:35:ED,2017-08-17,,Operativo,1
1A:41:D6:77:E8:48,2025-02-06,,Operativo,2
90:58:D7:BF:51:C4,2016-08-06,,Mantenimiento,4
A8:E0:1B:6E:D1:EB,2020-04-17,,Mantenimiento,2
14:FE:4E:97:6B:46,2022-09-11,,Operativo,4
68:C3:3B:70:E7:CB,2022-01-24,,Reacondicionado,2
59:0C:4D:7F:06:0F,2016-01-20,,Operativo,5
35:B7:17:64:EE:B1,2022-10-21,,Operativo,4
4A:1C:AA:B1:6D:03,2023-10-19,,Dañado,2
91:AB:2C:56:8B:7F,2024-03-12,,Operativo,4
69:52:C4:B6:BE:9E,2017-09-02,,Operativo,3
6C:41:EB:68:4C:AC,2020-09-02,,Operativo,3
BD:4F:10:5A:16:5C,2020-02-14,,Mantenimiento,4
7D:B8:C7:74:2F:12,2014-11-19,,Nuevo,5
3D:2F:8A:68:ED:75,2017-11-29,,Reacondicionado,3
46:0B:C6:27:C6:80,2014-06-29,,Operativo,5
62:4E:80:9E:4F:F5,2016-10-03,,Mantenimiento,5
3F:1A:2F:8F:42:E9,2015-11-11,,Mantenimiento,3
18:8A:F6:FC:D9:05,2014-07-24,,Operativo,5
98:84:D4:97:60:0B,2023-07-07,,Operativo,1
32:B8:A7:92:57:E6,2015-09-03,,Reacondicionado,3
31:9B:C9:BB:23:62,2019-06-28,,Mantenimiento,1
84:AA:07:93:40:7E,2022-10-03,,Operativo,1
6B:38:DC:7D:D1:9A,2024-11-06,,Operativo,1
16:03:13:18:49:7D,2014-05-31,,Operativo,1
56:7D:7B:C2:F6:FD,2014-07-23,,Operativo,3
1C:29:ED:14:70:D0,2023-11-01,,Operativo,3
ED:A6:63:5F:A6:90,2018-06-30,,Mantenimiento,1
99:AA:89:1A:7F:10,2024-01-14,,Operativo,5
DB:26:28:13:08:8A,2020-04-12,,Operativo,4
7F:BE:A4:27:52:4B,2021-04-03,,Operativo,4
20:4A:71:95:75:B0,2020-08-02,,Operativo,4
A3:97:27:7F:00:ED,2018-04-09,,Operativo,5
F5:69:76:63:D1:DE,2024-01-29,,Operativo,3
6F:80:77:31:78:E2,2023-07-11,,Operativo,1
19:8D:9F:07:3E:66,2021-03-29,,Operativo,3
CA:C1:44:BF:5E:04,2015-12-25,,Operativo,2
11:92:87:F0:25:AF,2014-06-26,,Operativo,5
0C:D6:CA:A9:F1:21,2024-11-21,,Operativo,4
32:C9:69:0C:8B:32,2026-02-20,,Dañado,5
65:28:A6:5D:42:C3,2025-04-26,,Nuevo,4
9E:55:6C:DE:AA:67,2015-08-25,,Operativo,2
A9:95:28:FD:EE:63,2018-01-18,,Operativo,5
0F:5D:23:21:2B:53,2024-08-02,,Operativo,4
63:E7:15:A8:14:4C,2024-07-10,,Nuevo,5
4A:12:10:42:D7:76,2024-12-06,,Operativo,5
E2:9A:BE:55:1E:D0,2016-09-06,,Operativo,4
5D:B3:1E:63:60:72,2014-10-04,,Dañado,4
84:EE:49:D7:FC:08,2025-11-17,,Mantenimiento,4
F5:62:58:6C:DC:D1,2017-08-07,,Nuevo,4
FB:7C:2C:4D:40:FB,2019-02-18,,Reacondicionado,3
8A:A6:D1:08:B5:32,2019-11-21,,Dañado,2
52:19:03:4A:3B:B7,2025-04-25,,Mantenimiento,1
46:8E:0C:11:67:38,2024-12-17,,Operativo,1
22:7C:63:8C:30:42,2025-05-22,,Operativo,3
58:0A:40:3E:FC:A4,2025-02-06,,Operativo,3
6D:55:65:6A:57:F5,2016-01-15,,Mantenimiento,5
AD:3C:13:EB:71:24,2016-11-21,,Operativo,2
FE:85:1D:F1:E7:4A,2022-09-17,,Mantenimiento,4
75:0E:7B:A2:11:D4,2023-11-29,,Mantenimiento,1
35:2D:4E:E1:7A:EF,2023-07-13,,Operativo,5
CB:64:C9:B2:CB:AA,2023-07-26,,Operativo,5
D8:53:F4:32:92:CA,2017-09-08,,Operativo,2
EE:A9:76:6B:10:37,2019-04-29,,Operativo,3
CC:26:50:5A:38:48,2015-03-21,,Operativo,2
71:83:A7:BF:CB:E7,2021-01-30,,Dañado,2
AF:BD:9A:B4:FF:31,2026-01-20,,Operativo,3
D7:B6:7C:E7:D9:FA,2018-10-17,,Operativo,5
E5:3C:BD:D1:99:CE,2022-01-30,,Operativo,2
DC:2C:98:05:03:9A,2026-01-24,,Reacondicionado,5
7C:65:10:98:25:C6,2025-10-04,,Reacondicionado,1
36:57:82:69:70:5A,2014-11-23,,Operativo,2
A9:4B:14:C3:B4:50,2020-03-08,,Reacondicionado,1
ED:21:DF:16:F6:F2,2023-04-05,,Mantenimiento,5
D0:51:B3:ED:31:AF,2019-04-30,,Operativo,1
9F:FF:AA:C4:B0:D5,2022-07-18,,Operativo,3
9D:DD:50:37:4E:82,2020-07-27,,Reacondicionado,2
27:37:C8:62:72:51,2018-10-08,,Operativo,2
DD:63:42:EB:68:ED,2023-02-22,,Operativo,5
E3:3E:68:04:9C:E3,2026-05-09,,Operativo,5
D9:07:C0:D4:4A:88,2023-09-28,,Reacondicionado,1
38:FB:47:C7:DD:D6,2018-04-10,,Operativo,2
AE:DC:B5:FA:5E:AC,2018-10-19,,Mantenimiento,1
F9:AA:FF:1E:F1:F2,2016-04-29,,Dañado,3
87:9A:FF:FF:D6:FA,2017-03-13,,Operativo,2
CB:51:3A:04:61:26,2026-05-06,,Dañado,2
96:34:F6:6E:8E:F1,2021-12-03,,Operativo,5
DA:C6:29:39:34:5C,2022-12-13,,Operativo,3
F0:10:40:C6:C4:73,2020-08-18,,Operativo,1
73:F8:61:F8:F4:C6,2026-05-16,,Operativo,1
F6:3F:0C:E0:46:59,2024-04-06,,Operativo,1
8C:85:4A:48:CD:9F,2018-01-11,,Operativo,5
2A:6A:90:9E:B0:B7,2014-06-06,,Operativo,2
2D:77:D1:75:4B:9D,2015-09-26,,Operativo,2
07:46:A1:45:52:9B,2018-08-31,,Operativo,4
78:CF:02:78:AA:8D,2023-12-01,,Operativo,5
D2:3E:38:92:87:05,2023-03-27,,Operativo,1
50:E0:4B:CE:AB:C9,2022-03-12,,Operativo,5
1E:FB:20:9E:A8:24,2023-08-25,,Operativo,1
F8:F1:58:60:04:82,2018-04-28,,Operativo,2
38:16:30:11:DF:0F,2022-01-01,,Operativo,4
4B:9B:8D:66:0A:02,2016-11-29,,Operativo,1
BB:21:F9:54:1B:6A,2016-01-27,,Mantenimiento,1
98:88:B5:A9:B7:D6,2016-05-26,,Dañado,5
FF:ED:FE:56:8E:50,2021-04-14,,Operativo,1
4A:47:6B:18:2A:C4,2015-07-04,,Operativo,3
59:36:A1:AC:0F:F3,2018-04-01,,Mantenimiento,4
E4:55:1D:B9:1E:25,2023-04-17,,Dañado,2
94:6D:79:97:9E:B8,2023-11-25,,Operativo,5
33:DE:5C:BC:F4:A5,2023-10-05,,Operativo,2
27:B0:C2:86:22:62,2022-01-13,,Operativo,2
F0:27:A8:6A:6C:57,2016-11-08,,Operativo,4
76:E5:14:9A:59:F0,2015-08-22,,Operativo,1
0F:28:CC:67:BA:F7,2018-07-12,,Operativo,5
6A:E8:5A:DE:51:F8,2023-06-23,,Operativo,2
49:9C:AA:65:46:69,2019-12-18,,Reacondicionado,5
56:06:8E:CE:9D:12,2015-09-22,,Operativo,4
F6:38:00:CC:F5:57,2022-07-04,,Operativo,3
C4:0F:54:BD:9B:A7,2021-11-14,,Operativo,5
13:C3:BC:1E:62:F4,2017-05-30,,Operativo,2
C4:33:03:6B:BA:A1,2016-05-07,,Operativo,5
96:80:4A:DA:66:93,2025-06-08,,Mantenimiento,4
39:2C:72:35:1F:11,2016-04-21,,Operativo,4
C7:90:76:12:1A:CA,2022-08-12,,Mantenimiento,3
D7:C6:29:84:F9:47,2017-03-22,,Operativo,2
C5:02:0C:40:FF:68,2018-09-14,,Mantenimiento,1
20:7C:1A:F7:2E:65,2026-01-31,,Operativo,1
27:01:9C:CF:DD:01,2020-05-27,,Mantenimiento,1
1D:38:B1:FE:CF:10,2021-07-17,,Operativo,4
0A:82:7D:6E:C8:CD,2025-03-31,,Operativo,3
21:C6:4E:27:3D:D8,2025-03-11,,Operativo,5
22:96:81:CF:1A:6E,2015-12-23,,Operativo,4
E3:88:4C:B6:1E:1A,2016-09-12,,Operativo,4
92:4B:D0:C5:F3:32,2025-05-26,,Operativo,1
7B:F4:4F:C9:F3:16,2018-10-12,,Operativo,2
D9:24:A0:11:00:6A,2025-11-10,,Dañado,1
C4:DA:55:D6:DE:49,2015-01-24,,Operativo,5
D5:17:1E:BC:64:D2,2015-11-20,,Operativo,4
10:FC:96:F5:60:7B,2018-09-20,,Mantenimiento,4
A6:B9:C7:68:6C:D8,2021-03-24,,Operativo,4
5F:2B:EF:3F:A6:F4,2018-04-02,,Operativo,1
0B:CF:38:AF:4F:EC,2025-04-26,,Operativo,4
DF:2F:1D:19:C9:51,2019-06-12,,Operativo,4
AA:51:10:60:B1:C0,2018-07-30,,Operativo,2
16:6D:95:32:71:B6,2018-02-27,,Operativo,4
F2:A2:81:96:01:A4,2022-09-14,,Operativo,5
1D:02:77:53:FC:4D,2019-11-26,,Operativo,1
1B:9D:9D:7F:B0:0E,2018-09-04,,Reacondicionado,4
90:29:A8:E4:F5:C8,2024-06-06,,Mantenimiento,4
C9:AD:B4:B3:D4:D6,2023-02-18,,Operativo,1
53:21:8B:E0:76:10,2022-02-20,,Operativo,4
B3:C9:85:5D:00:D6,2018-09-09,,Operativo,1
63:AA:D3:38:4D:0B,2020-10-05,,Operativo,3
67:E8:27:FC:29:D9,2019-09-12,,Operativo,5
10:DB:5D:C8:7D:3F,2015-11-21,,Dañado,5
85:10:C0:EA:BB:2C,2022-07-06,,Operativo,4
0E:6E:FF:D5:E0:2C,2019-03-10,,Operativo,3
F1:A3:DC:85:8A:E2,2022-10-27,,Operativo,3
8D:4B:BE:F1:98:4B,2026-02-21,,Operativo,5
25:FF:6A:AF:15:B6,2023-12-26,,Operativo,2
9E:57:44:A1:66:86,2015-05-01,,Operativo,2
57:3B:21:96:77:53,2019-08-01,,Dañado,4
07:C4:34:7C:E1:53,2023-02-20,,Operativo,2
E1:E1:D0:1F:5B:25,2017-06-03,,Operativo,4
6D:B4:D1:37:35:E3,2016-05-20,,Operativo,4
62:29:B7:4F:6A:BD,2016-11-23,,Mantenimiento,2
32:72:C3:B8:22:EF,2015-12-08,,Mantenimiento,1
D4:7F:9E:72:18:31,2018-01-20,,Operativo,2
21:59:79:85:E7:EB,2024-10-18,,Operativo,5
AF:4A:3F:49:60:33,2014-12-17,,Operativo,1
ED:89:5B:E1:13:23,2015-12-28,,Operativo,1
DE:A6:64:F4:E3:AA,2025-12-26,,Operativo,1
64:2D:12:8D:69:AE,2015-02-21,,Operativo,5
8A:82:FB:77:7B:98,2015-12-11,,Operativo,4
3A:29:AC:7C:99:38,2020-05-01,,Operativo,4
DD:EB:9C:71:9C:99,2015-04-20,,Operativo,3
08:CE:15:BA:F7:22,2015-12-09,,Operativo,3
A4:07:77:98:09:78,2018-02-19,,Operativo,4
AE:C5:E3:1F:77:DA,2016-04-15,,Nuevo,3
11:55:4B:DB:51:CB,2015-01-02,,Dañado,3
6D:A7:4C:BC:7F:28,2023-11-10,,Operativo,1
3F:1E:D9:31:6E:5D,2024-06-29,,Operativo,3
07:80:B0:BE:26:D0,2021-04-18,,Operativo,4
E7:F0:DF:BE:92:7B,2025-04-20,,Operativo,1
9A:F3:55:58:16:88,2026-04-08,,Operativo,4
85:FC:36:6C:E9:27,2016-05-14,,Operativo,2
FB:24:D2:A9:33:08,2023-07-25,,Operativo,2
4F:F1:48:8E:09:73,2018-04-10,,Operativo,5
AF:6B:84:F8:3A:02,2017-07-06,,Operativo,4
05:2D:4E:2C:4A:95,2014-09-04,,Nuevo,1
5A:3B:D6:73:F5:DC,2020-07-13,,Operativo,1
52:AD:64:41:4D:96,2020-03-30,,Operativo,1
8D:87:44:DA:7B:1A,2023-09-19,,Mantenimiento,2
98:D2:65:CD:AF:08,2023-09-19,,Nuevo,2
8E:ED:84:54:E0:FA,2016-08-21,,Operativo,5
88:E8:3D:C3:E3:9F,2017-01-03,,Operativo,3
CC:13:01:FA:CB:E5,2021-01-17,,Dañado,2
96:B5:C9:3F:9D:32,2015-05-19,,Operativo,4
2B:6A:17:87:02:8B,2018-05-14,,Mantenimiento,3
AC:D7:C1:FB:44:66,2015-12-09,,Operativo,1
8A:B3:62:5C:F1:24,2026-03-15,,Operativo,3
F7:83:45:CD:29:A2,2024-08-12,,Operativo,5
BB:7F:82:B3:4B:63,2015-07-28,,Operativo,3
89:3F:51:C4:0C:4B,2016-12-19,,Operativo,1
75:7A:6D:D5:B0:DC,2014-08-01,,Operativo,5
47:ED:65:01:6D:87,2021-09-26,,Operativo,4
E2:60:D4:1D:0B:E8,2020-08-03,,Reacondicionado,5
1F:33:B3:2A:7E:94,2023-12-27,,Operativo,4
86:D8:EA:9A:81:F7,2017-12-29,,Dañado,4
96:EE:E8:1F:D9:57,2017-03-23,,Operativo,5
1F:1F:73:4B:85:2F,2016-03-25,,Reacondicionado,1
84:F9:EE:53:AD:76,2016-11-01,,Operativo,1
F8:6C:37:AF:3C:EC,2019-01-10,,Operativo,5
EC:77:0B:00:6D:E9,2016-03-04,,Operativo,2
24:10:82:07:2F:CB,2019-01-14,,Operativo,3
C6:A2:93:C1:EC:BB,2020-12-21,,Operativo,5
D5:F7:D9:76:23:0F,2026-03-09,,Reacondicionado,3
E5:3D:79:CC:A7:70,2015-03-20,,Operativo,4
DE:81:82:E3:84:BA,2024-12-10,,Operativo,4
0F:42:EA:F3:7D:0E,2015-12-11,,Operativo,3
F2:71:7C:99:03:EC,2016-08-05,,Operativo,1
44:01:0C:73:78:D0,2018-02-03,,Operativo,5
5A:0B:08:24:1B:F6,2018-01-30,,Operativo,2
97:F3:6E:D7:9A:2E,2026-04-07,,Nuevo,3
CD:58:D0:7D:04:C5,2025-10-07,,Operativo,4
38:9B:52:14:54:41,2022-12-10,,Operativo,5
47:BB:07:F0:85:AB,2015-09-15,,Operativo,4
97:4A:42:E3:86:D0,2026-04-02,,Nuevo,3
36:78:1D:33:E3:49,2025-05-13,,Mantenimiento,1
81:69:BE:A4:42:2B,2022-09-01,,Operativo,2
6E:2B:4E:D7:84:93,2025-11-18,,Nuevo,4
09:B6:99:51:87:3C,2016-01-29,,Operativo,3
D3:73:33:A7:AC:43,2018-06-15,,Operativo,2
96:28:6C:92:21:D9,2019-03-22,,Operativo,4
95:8B:D4:E9:61:52,2020-08-11,,Dañado,4
35:C2:24:D9:0E:53,2017-02-16,,Operativo,2
A6:FD:E7:18:BC:1D,2023-08-02,,Mantenimiento,5
99:39:59:FF:10:76,2016-05-08,,Operativo,4
8D:7D:50:16:E8:AB,2021-06-13,,Operativo,4
F3:C5:EE:0C:82:55,2023-08-31,,Operativo,5
DF:8B:89:C4:BA:2E,2023-10-21,,Operativo,4
8F:EB:1C:15:DA:23,2021-11-25,,Operativo,2
E2:DB:E1:12:ED:5C,2022-05-24,,Operativo,2
F9:E7:19:4A:BB:7E,2021-04-17,,Operativo,2
FE:43:16:0F:EA:53,2015-05-01,,Nuevo,5
13:DF:2F:0A:E4:4F,2023-03-25,,Operativo,2
D5:56:EA:B7:2B:4D,2015-07-27,,Operativo,5
D7:C0:DE:43:8C:20,2019-11-14,,Mantenimiento,5
5A:E1:76:5C:B7:8A,2020-02-20,,Dañado,4
D7:D2:7F:02:F6:EB,2019-04-10,,Operativo,4
8D:12:92:C8:D9:F1,2025-02-21,,Operativo,4
29:3E:29:7B:B1:5B,2018-08-10,,Mantenimiento,4
27:45:8E:7C:10:EC,2015-02-16,,Operativo,1
24:97:35:9E:DD:A8,2016-12-23,,Operativo,3
6F:95:AC:CF:7F:DD,2016-08-13,,Dañado,1
17:C1:66:03:C8:4A,2019-09-27,,Operativo,1
6C:3C:E1:1D:AA:28,2024-07-01,,Dañado,5
85:15:8C:50:7E:DB,2023-04-06,,Mantenimiento,2
E0:84:D7:2B:B3:B5,2017-09-27,,Operativo,4
5C:81:A0:30:24:52,2017-07-11,,Operativo,5
08:DC:7E:B6:2D:22,2016-08-10,,Dañado,1
81:38:01:AC:05:68,2014-10-12,,Operativo,1
5A:89:1A:1E:B0:5E,2015-11-03,,Reacondicionado,4
5E:60:B2:EC:99:25,2022-10-26,,Operativo,4
21:5B:DA:8C:89:70,2019-09-20,,Reacondicionado,5
D0:60:50:A9:D0:A2,2022-12-05,,Mantenimiento,3
32:1B:7E:A4:42:D9,2024-11-05,,Operativo,2
CF:13:5C:99:D9:F7,2022-07-29,,Operativo,2
19:43:2F:5F:F5:5A,2022-06-26,,Operativo,2
79:A9:5F:80:71:7A,2020-12-18,,Reacondicionado,2
25:68:8A:18:E9:23,2016-12-03,,Reacondicionado,4
0D:98:60:BE:13:B3,2021-05-17,,Operativo,5
0D:2C:89:FF:65:D5,2025-02-01,,Operativo,2
63:CD:B3:0A:00:19,2020-11-16,,Operativo,5
74:C0:7F:6C:31:EC,2016-02-27,,Operativo,2
33:EC:A6:B3:4A:A2,2024-09-12,,Dañado,2
8D:CE:3F:AD:92:F5,2018-09-15,,Operativo,2
A0:9C:64:3C:F4:CE,2019-01-13,,Operativo,4
7E:1E:08:37:F3:29,2022-11-24,,Operativo,1
9D:97:51:2F:BF:EA,2014-07-07,,Operativo,2
DC:2A:33:9D:E9:D8,2019-10-11,,Operativo,4
93:1D:B2:5C:80:A4,2015-05-25,,Operativo,1
75:A5:E7:22:72:7F,2015-10-04,,Mantenimiento,3
B3:EF:9B:EF:04:8A,2020-02-01,,Operativo,5
22:44:23:76:21:4D,2024-05-31,,Operativo,5
44:0E:3E:44:42:05,2019-01-14,,Operativo,4
BE:9D:16:26:19:61,2020-09-18,,Operativo,1
22:BC:34:53:7E:86,2016-08-31,,Operativo,3
40:01:80:87:E7:10,2025-07-28,,Operativo,3
D9:BE:EA:EE:49:AB,2019-04-26,,Operativo,1
0A:13:3B:75:92:E0,2022-09-04,,Operativo,1
CE:3D:40:03:22:5B,2017-10-01,,Operativo,5
4F:6F:C3:8F:F7:D8,2025-08-17,,Operativo,1
03:8A:7F:8B:B5:DE,2020-05-28,,Operativo,3
C5:CD:C4:55:8D:8E,2022-10-19,,Operativo,4
C9:4B:92:37:F2:BC,2015-08-28,,Operativo,2
E7:2B:1F:2C:7A:4B,2023-08-19,,Operativo,5
0B:04:5A:31:C1:D8,2017-12-24,,Nuevo,2
BB:5A:10:0D:FC:B4,2019-01-27,,Operativo,3
B8:2D:5E:31:BD:C6,2020-08-13,,Operativo,3
D9:44:B3:07:EE:30,2014-05-25,,Reacondicionado,5
5C:C9:18:1E:B0:0E,2020-10-04,,Operativo,1
5B:99:75:D9:82:65,2014-07-21,,Operativo,2
B3:0F:5A:3C:B0:2B,2023-02-09,,Operativo,3
FE:92:10:B3:D5:C6,2024-05-30,,Operativo,4
F2:DA:04:28:3C:72,2019-04-22,,Operativo,4
F1:15:CA:A7:BA:C2,2024-06-21,,Operativo,1
B7:67:8F:32:3A:36,2016-08-14,,Nuevo,3
9C:C6:98:BF:14:97,2016-06-30,,Mantenimiento,4
E2:FE:74:BB:4A:DA,2019-11-28,,Operativo,3
BB:25:A8:51:78:C2,2023-10-07,,Mantenimiento,4
07:95:96:3A:BF:79,2022-04-06,,Operativo,3
59:48:57:87:97:8C,2017-04-16,,Operativo,1
AF:99:45:17:70:56,2022-01-15,,Operativo,1
99:A6:DE:FF:F5:1D,2025-07-14,,Operativo,2
8F:D3:F8:A9:74:86,2016-12-13,,Operativo,3
5A:88:B0:6B:6E:05,2022-02-02,,Operativo,4
63:A7:02:EB:2F:7F,2019-07-03,,Operativo,3
39:17:2C:1E:7B:41,2016-02-20,,Operativo,1
52:8E:3E:80:EE:11,2015-01-01,,Mantenimiento,4
E4:02:F3:BE:C0:84,2015-11-10,,Operativo,4
CF:62:66:F5:8E:78,2014-10-19,,Dañado,1
6C:17:1D:E7:CC:42,2015-10-23,,Operativo,2
41:F8:DF:D1:2C:EF,2020-06-23,,Operativo,3
1C:B0:87:0F:15:4D,2024-06-29,,Operativo,4
67:0A:8E:38:79:8E,2014-10-21,,Operativo,5
1B:56:6C:E1:F6:4F,2025-01-06,,Operativo,4
98:6D:F5:52:52:DF,2021-07-07,,Operativo,2
40:E2:94:B0:B0:2A,2014-09-24,,Operativo,4
18:D3:E6:B7:4B:26,2023-12-09,,Operativo,4
AF:80:73:FB:C6:59,2016-07-07,,Operativo,2
35:13:BC:B9:AC:C0,2023-06-19,,Operativo,3
8E:5F:02:9C:9F:3A,2015-09-24,,Operativo,2
57:5C:C2:E7:62:9E,2023-09-21,,Operativo,2
B6:50:13:BC:28:93,2021-02-24,,Operativo,1
6D:38:F9:03:B7:F5,2015-03-08,,Dañado,3
9E:EE:2C:A6:EB:3C,2020-10-27,,Operativo,2
7E:B0:85:B0:9B:B4,2017-10-25,,Reacondicionado,4
7C:58:D8:55:99:EF,2016-05-22,,Operativo,1
7C:58:0D:E6:55:72,2015-01-07,,Operativo,3
CD:4A:C6:27:28:05,2021-06-10,,Mantenimiento,1
9A:D7:04:96:E7:66,2015-01-10,,Operativo,3
C6:33:36:53:68:5F,2015-01-29,,Nuevo,2
DF:F2:17:D7:33:AB,2022-05-05,,Mantenimiento,1
15:13:E4:95:B0:AD,2016-08-13,,Operativo,5
E1:07:6A:F9:18:C6,2018-04-27,,Operativo,5
87:30:C6:31:0E:D5,2019-03-20,,Operativo,4
7D:D1:0F:6D:86:15,2017-02-06,,Nuevo,2
CF:AA:CC:8D:AF:C2,2017-06-04,,Operativo,2
9E:E5:26:60:3C:E7,2018-08-22,,Operativo,3
1E:52:01:5D:43:77,2024-05-21,,Operativo,2
76:B7:91:40:4F:F8,2014-10-02,,Dañado,1
93:B1:B7:3B:08:27,2019-09-22,,Operativo,3
A0:C5:B4:E2:36:4C,2018-08-26,,Operativo,2
26:AE:FE:30:4E:12,2014-12-04,,Reacondicionado,2
EE:5E:FD:38:85:17,2019-06-09,,Operativo,5
81:81:FD:60:11:69,2023-11-21,,Operativo,4
30:E8:59:C4:23:6C,2023-11-19,,Operativo,2
45:C6:FE:6F:23:BD,2021-02-06,,Mantenimiento,3
E1:C6:50:70:97:4C,2017-10-13,,Operativo,1
EE:0C:0A:E4:EC:9B,2019-12-29,,Mantenimiento,2
D0:F4:28:43:D0:5C,2017-07-11,,Reacondicionado,5
4E:41:11:EF:3D:83,2025-08-09,,Operativo,4
55:24:86:1E:4B:09,2019-11-09,,Nuevo,1
4A:97:BC:54:76:6E,2023-09-02,,Reacondicionado,2
C6:BD:CC:81:2B:E3,2026-01-25,,Operativo,5
D9:D3:AB:13:86:B7,2024-03-23,,Operativo,2
5E:8C:43:DB:AE:C8,2014-11-20,,Operativo,2
25:E1:03:73:BD:6C,2019-09-02,,Operativo,2
AF:04:7D:A1:A0:BD,2024-01-23,,Dañado,4
D7:7F:1C:0C:1D:67,2018-12-19,,Operativo,4
C4:81:4B:17:3F:92,2023-10-02,,Operativo,3
7D:8E:01:29:15:CE,2019-04-13,,Operativo,4
71:37:F2:B4:90:13,2022-10-12,,Operativo,3
CB:14:04:7D:1D:8C,2020-11-03,,Operativo,2
79:7D:68:50:D6:AA,2025-02-04,,Operativo,1
FD:39:EE:DF:A4:78,2024-04-04,,Operativo,1
3B:A1:AF:EE:58:5E,2018-02-07,,Operativo,2
1A:25:DD:28:71:C2,2014-06-01,,Operativo,4
F2:5C:41:D7:09:FC,2020-01-03,,Operativo,5
A7:E3:47:7A:8A:8F,2021-04-24,,Operativo,2
08:41:DF:C5:03:8C,2019-12-04,,Operativo,3
C7:61:88:F1:1B:DE,2024-12-20,,Nuevo,1
88:29:7F:7F:BF:58,2021-09-17,,Operativo,3
66:4F:AB:5C:7F:03,2018-07-16,,Operativo,3
0C:9B:3C:59:42:3A,2018-10-15,,Reacondicionado,2
61:26:0A:3B:DE:A8,2014-10-13,,Operativo,3
4A:5F:EF:82:F6:F6,2023-03-28,,Operativo,4
D8:95:23:E6:98:7B,2018-06-15,,Operativo,2
FD:1A:27:B8:B8:17,2020-04-21,,Operativo,1
5D:58:A4:B2:EB:BC,2024-02-29,,Operativo,4
AF:99:32:34:54:7C,2016-11-05,,Mantenimiento,5
8F:EB:EC:5E:24:25,2025-08-09,,Operativo,1
D7:25:8C:B9:9E:81,2019-03-21,,Operativo,5
C7:16:1F:CE:9C:66,2017-01-28,,Dañado,5
C2:A8:97:DD:EA:3A,2015-11-20,,Operativo,3
05:C1:B4:AF:52:0B,2015-11-07,,Operativo,1
11:E2:4A:E2:D1:63,2024-05-06,,Mantenimiento,2
EF:28:2D:FC:2B:6A,2022-07-11,,Reacondicionado,3
63:82:C4:EB:09:4A,2017-08-14,,Nuevo,4
46:5B:2E:24:4C:70,2024-08-15,,Operativo,2
8A:41:FE:A5:98:BC,2019-07-10,,Operativo,3
F2:6F:2E:4F:75:64,2024-06-21,,Operativo,3
6A:0B:40:D3:7A:AB,2018-08-29,,Operativo,5
78:05:EE:5E:8E:DB,2015-09-05,,Operativo,4
5D:2C:86:40:52:7E,2026-05-01,,Operativo,1
ED:C6:96:61:E5:B2,2016-01-19,,Operativo,2
1C:59:A1:F3:18:AB,2017-03-28,,Mantenimiento,3
